
Consulta: 1. Consultar escolas com mais de uma fonte de água
('ESCOLA DE 1º GRAU MARIO ACIOLY WANDERLEY', 2)
('ESCOLA DE 1º GRAU MUNICIPAL SAGRADO CORACAO DE JESUS', 2)
('ESCOLA DE 1º GRAU O PEQUENO POLEGAR LTDA', 2)
('ESCOLA DE 1º GRAU PADRE SIZENANDO', 2)
('ESCOLA DE 1O GRAU PETRONIO FIGUEIREDO LTDA', 2)
('ESCOLA DE APLICACAO DA AMEC', 2)
('ESCOLA DE APLICACAO DO RECIFE', 2)
('ESCOLA DE APLICACAO PROFESSORA RAIMUNDA REIS DE ALENCAR', 2)
('ESCOLA DE APLICACAO PROFESSOR CHAVES', 2)
('ESCOLA DE CAMPO ADOLFO OVIDIO COPPI', 2)
('ESCOLA DE CAMPO LAGEADO', 2)
('ESCOLA DE CIENCIAS DA SAUDE DE PATOS', 2)
('ESCOLA DE ED INF E ENS FUND MAR AZUL LTDA', 2)
('ESCOLA DE ED INF E ENS FUND SESC FORTALEZA UNID II', 2)
('ESCOLA DE EDUCACAO ARVOREDO LTDA', 2)
('ESCOLA DE EDUCACAO BASICA ADOLFO BEZERRA', 2)
('ESCOLA DE EDUCACAO BASICA AGAPE', 2)
('ESCOLA DE EDUCACAO BASICA CANTINHO DO SABER', 2)
('ESCOLA DE EDUCACAO BASICA CATHEDRAL', 2)
('ESCOLA DE EDUCACAO BASICA CRISTO REDENTOR', 2)
('ESCOLA DE EDUCACAO BASICA EDUCAR-SE', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL ANTONIO SANCHEZ DE LARRAGOITI Y CURDUMI', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL DESEMBARGADOR PEDRO RIBEIRO DE ARAUJO BITTENCOURT', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL DONA SINHA NEVES', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL EMBAIXADOR ESPEDITO DE FREITAS RESENDE', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO BOA VISTA-RR', 2)
('ESCOLA DE EDUCACAO BASICA E PROFISSIONAL GOVERNADOR JANARY GENTIL NUNES', 2)
('ESCOLA DE EDUCACAO BASICA EVOLUCAO LTDA', 2)
('ESCOLA DE EDUCACAO BASICA MENINO JESUS', 2)
('ESCOLA DE EDUCACAO BASICA PAULO FREIRE', 2)
('ESCOLA DE EDUCACAO BASICA RUI BARBOSA', 2)
('ESCOLA DE EDUCACAO BASICA SANTA CATARINA', 2)
('ESCOLA DE EDUCACAO BASICA SANTA HELENA', 2)
('ESCOLA DE EDUCACAO BASICA SENADOR RUI PALMEIRA', 2)
('ESCOLA DE EDUCACAO BASICA SESC ESCOLA', 2)
('ESCOLA DE EDUCACAO BILINGUE LTDA', 2)
('ESCOLA DE EDUCACAO ESPECIAL APAE DE BURITIS', 2)
('ESCOLA DE EDUCACAO ESPECIAL BRILHO DO SOL', 2)
('ESCOLA DE EDUCACAO ESPECIAL DA APAE DE ITURAMA', 2)
('ESCOLA DE EDUCACAO ESPECIAL DA APAE DE NOVO HORIZONTE', 2)
('ESCOLA DE EDUCACAO ESPECIAL DULCE HELENA GAROFOLO FERNANDO', 2)
('ESCOLA DE EDUCACAO ESPECIAL JOAO DE BARRO', 2)
('ESCOLA DE EDUCACAO ESPECIAL JULIO CESAR NOBRE', 2)
('ESCOLA DE EDUCACAO ESPECIAL LUZ E VIDA', 2)
('ESCOLA DE EDUCACAO ESPECIAL NOVOS HORIZONTES', 2)
('ESCOLA DE EDUCACAO INFANTIL A FAZENDINHA', 2)
('ESCOLA DE EDUCACAO INFANTIL AMELIE BOUDET', 2)
('ESCOLA DE EDUCACAO INFANTIL AMOR PERFEITO', 2)
('ESCOLA DE EDUCACAO INFANTIL ANA PEDROSA CASTELO', 2)
('ESCOLA DE EDUCACAO INFANTIL ANJINHO DA GUARDA', 2)
('ESCOLA DE EDUCACAO INFANTIL BRINCANDO E APRENDENDO', 2)
('ESCOLA DE EDUCACAO INFANTIL CARROSSEL', 2)
('ESCOLA DE EDUCACAO INFANTIL CASTELINHO ENCANTADO', 2)
('ESCOLA DE EDUCACAO INFANTIL CATAVENTO', 2)
('ESCOLA DE EDUCACAO INFANTIL CRIATIVA', 2)
('ESCOLA DE EDUCACAO INFANTIL DENTE DE LEITE', 2)
('ESCOLA DE EDUCACAO INFANTIL DOCE INFANCIA', 2)
('ESCOLA DE EDUCACAO INFANTIL DOCE MEL', 2)
('ESCOLA DE EDUCACAO INFANTIL EDUCAR', 2)
('ESCOLA DE EDUCACAO INFANTIL EDUKWAY', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANA ROSA DO BONFIM - ANEXO MARIA SALOME DE SOUSA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL CRISTA ATALAIA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL DESIDERIO DE SOUSA PEDROSA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EDUCAR SESC IGUATU', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ENEAS ALVES MOTA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL FRANCISCA GONCALVES DE AMORIM', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL FRANCISCO ALVES DE OLIVEIRA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL FRANCISCO FERREIRA DE SOUSA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JESUS MARIA JOSE', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOSE CACULA PEDROSA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL - PRIMEIROS PASSOS', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PRIMEIROS PASSOS DE JACUNDA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PRINCIPIO DO SABER', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SANTA HELENA', 2)
('ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SESC JUAZEIRO DO NORTE', 2)
('ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL TIA AMELIA', 2)
('ESCOLA DE EDUCACAO INFANTIL ESPACO KIDS', 2)
('ESCOLA DE EDUCACAO INFANTIL FAVO DE MEL', 2)
('ESCOLA DE EDUCACAO INFANTIL FUNDAMENTAL A B C', 2)
('ESCOLA DE EDUCACAO INFANTIL GARATUJA', 2)
('ESCOLA DE EDUCACAO INFANTIL GENTE MIUDA', 2)
('ESCOLA DE EDUCACAO INFANTIL JARDIM DE MARIA', 2)
('ESCOLA DE EDUCACAO INFANTIL JARDIM ENCANTADO', 2)
('ESCOLA DE EDUCACAO INFANTIL JOAO FIRMINO DE ARAUJO', 2)
('ESCOLA DE EDUCACAO INFANTIL JOSE CARLOS DA SILVA', 2)
('ESCOLA DE EDUCACAO INFANTIL KIDS BABY', 2)
('ESCOLA DE EDUCACAO INFANTIL LENIRA NOGUEIRA LOPES', 2)
('ESCOLA DE EDUCACAO INFANTIL MAMAE CORUJA', 2)
('ESCOLA DE EDUCACAO INFANTIL MASTER KIDS', 2)
('ESCOLA DE EDUCACAO INFANTIL MONICA', 2)
('ESCOLA DE EDUCACAO INFANTIL PEQUENOS BRILHANTES', 2)
('ESCOLA DE EDUCACAO INFANTIL PIAGET', 2)
('ESCOLA DE EDUCACAO INFANTIL PIUI', 2)
('ESCOLA DE EDUCACAO INFANTIL QUINTAL DA CRIANCA', 2)
('ESCOLA DE EDUCACAO INFANTIL RECANTO FELIZ', 2)
('ESCOLA DE EDUCACAO INFANTIL RECRIAR', 2)
('ESCOLA DE EDUCACAO INFANTIL REINO ENCANTADO', 2)
('ESCOLA DE EDUCACAO INFANTIL SEMENTINHA', 2)
('ESCOLA DE EDUCACAO INFANTIL SONHO DE CRIANCA', 2)
('ESCOLA DE EDUCACAO INFANTIL SOSSEGO DA MAMAE', 2)
('ESCOLA DE EDUCACAO INFANTIL TURMA DA MONICA', 2)
('ESCOLA DE EDUCACAO PROFISSIONAL DR BERNARDINO', 2)
('ESCOLA DE EDUCACO INFANTIL E ENSINO FUNDAMENTAL JOSEFA PEREIRA SENA', 2)
('ESCOLA DE EDUC ESPECIAL PORTAL DE LUZ', 2)
('ESCOLA DE ENFERMAGEM ROSA MISTICA', 2)
('ESCOLA DE ENS FUND VER JOAO SATURNINO DE ALMEIDA', 2)
('ESCOLA DE ENSINO BASICO DO CAMPO DE TEMPO INTEGRAL ALONSO HERCULANO', 2)
('ESCOLA DE ENSINO BASICO DO CAMPO NOSSA SENHORA DAS GRACAS', 2)
('ESCOLA DE ENSINO ESPECIAL DENISE ACCORSI TOMIO COLACO', 2)
('ESCOLA DE ENSINO ESPECIAL JESUINO MENDES FERREIRA', 2)
('ESCOLA DE ENSINO ESPECIAL MARIA PAULA', 2)
('ESCOLA DE ENSINO ESPECIAL SONHO MEU - APAE', 2)
('ESCOLA DE ENSINO FUNDAMENTAL 31 DE MARCO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL AMANCIO CORDEIRO JUNIOR', 2)
('ESCOLA DE ENSINO FUNDAMENTAL ANTONIO AMANCIO DE MELO BASTOS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL BENJAMIN FELISBERTO DA SILVA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL CARLOS ALBERTO DE ALBUQUERQUE MELO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL CHAPEUZINHO VERMELHO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL DA FLORESTA OLHO DA CORUJA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL DE TEMPO INTEGRAL ANDRE CAMPELO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL DONDON FEITOSA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL DO PORTAO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL DOM CONSTANTINO LUERS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL ENEAS BENEDITO DOS SANTOS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL PROFESSOR MARIO CESAR FONTES', 2)
('ESCOLA DE ENSINO FUNDAMENTAL FRANCISCA CAVALCANTE FIALHO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL GERMINO PEDRO DOS SANTOS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR DIVALDO SURUAGY', 2)
('ESCOLA DE ENSINO FUNDAMENTAL JOAO LUCIO DA SILVA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM PIMENTA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL JORGE MASSILON CAVALCANTE', 2)
('ESCOLA DE ENSINO FUNDAMENTAL LAR DE JESUS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL LUIZA MARIA DA SILVA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL MAGIA DAS LETRAS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL MARIA DO LIVRAMENTO BARRETO DA COSTA LEITAO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL MUNDO MAGICO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA DE GUADALUPE', 2)
('ESCOLA DE ENSINO FUNDAMENTAL PINGO DE GENTE', 2)
('ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA IRACI', 2)
('ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA MARIA PASTOURA DE MELO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO DE MELO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL SANTA CLARA DE ASSIS', 2)
('ESCOLA DE ENSINO FUNDAMENTAL SANTA MARIA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL SANTO ANTONIO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL SAO BENEDITO', 2)
('ESCOLA DE ENSINO FUNDAMENTAL SAO JOSE', 2)
('ESCOLA DE ENSINO FUNDAMENTAL TIBURCIO VALERIANO DA SILVA', 2)
('ESCOLA DE ENSINO FUNDAMENTAL TOLDO VELHO', 2)
('ESCOLA DE ENSINO FUND JOSE PEREIRA SOBRINHO', 2)
('ESCOLA DE ENSINO FUND PROF LOURENCO DE ALMEIDA', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL DAVI CUSTODIO DE OLIVEIRA', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL DELTA', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL- EEIF MANOEL MENDES FERREIRA', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL JOSE FERREIRA DOS SANTOS', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL ORDALHA ARAUJO DE LIMA', 2)
('ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL ROMAO SABIA', 2)
('ESCOLA DE ESPECIALIZACAO EM SAUDE PUBLICA', 2)
('ESCOLA DE FORMACAO GERENCIAL NOVA LIMA METODOLOGIA SEBRAE', 2)
('ESCOLA DELIZA LOPES', 2)
('ESCOLA DEPUTADO REINALDO BRAGA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CUSTODIO PESSOA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DEPUTADO OSCAR CARNEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO DARIO GOMES DE LIMA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL EMBAIXADOR GILBERTO AMADO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CLIDIO DE LIMA NIGRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JERONIMO DE ALBUQUERQUE', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JUAZEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO LICEU DE ARTES E OFICIOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA DA CONCEICAO DO REGO BARROS LACERDA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA DE FATIMA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE CASTELO BRANCO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE KENNEDY', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SANTA CRUZ', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO TOBIAS BARRETO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO VIGARIO JOAO INACIO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ENEIDE COELHO PAIXAO CAVALCANTI', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL INOCENCIO CORREIA LIMA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL JOSE ANTONIO BEZERRA DE MENEZES', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MACIEL PINHEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MARIA CECILIA BARBOSA LEAL', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MUNICIPAL DEPUTADO AUDOMAR FERRAZ', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PRESIDENTE ARTHUR DA COSTA E SILVA', 2)
('ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SENADOR ANTONIO FARIAS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ABILIO MONTEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ALVARO LINS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ANA FAUSTINA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO INACIO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ASSIS CHATEAUBRIAND', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTA CORDEIRO DE MELO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO BARRA DO SIRINHAEM', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO FERNANDO PASSOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL NICOLAU SIQUEIRA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO CORSINA BRAGA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO COSTA AZEVEDO - CATENDE', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DANTAS BARRETO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DE TIMBAUBA PROFESSOR ANTONIO JOSE BARBOZA DOS SANTOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FRANCISCO SIQUEIRA C DA CUNHA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JAIME MONTEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR MOTA SILVEIRA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALFREDO LUIZ PESSOA DE MELO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALMY CAMPOS BEZERRA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO DUQUE DE CAXIAS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO ELVIRA GRANJA DE SOUZA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PIRES', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR EDUARDO CAMPOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JERONIMO GUEIROS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO DAVID DE SOUZA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO FERNANDES DA SILVA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO LOPES DE SIQUEIRA SANTOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ - USINA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM SILVERIO PIMENTEL', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LOPES DE SIQUEIRA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE PEREIRA BURGOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE SEVERINO DE ARAUJO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ GONZAGA DUARTE', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ PEREIRA JUNIOR', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MACIEL MONTEIRO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA GAYAO PESSOA GUERRA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MARTINS JUNIOR', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MIGUEL PELLEGRINO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ANTONIO DE PADUA SANTOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR JOAO MARQUES', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO NARCISO CORREIA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DE LOURDES', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE AMERICO NOVAIS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE LUIZ GONZAGA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO BEZERRA DE MELO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA IRENE MARIA RAMOS COELHO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO PEDRO DE AGUIAR', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ARNALDO CARNEIRO LEAO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR AURELIANO GONCALVES DOS SANTOS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BRASILIANO DONINO DA COSTA LIMA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR FERNANDO MOTA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS - GARANHUNS', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO PAIVA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA ANA', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS COSME E DAMIAO', 2)
('ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE', 2)
('ESCOLA DESPERTAR', 2)
('ESCOLA DESPERTAR LTDA', 2)
('ESCOLA DE TEMPO INTEGRAL JARDENIR JORGE FREDERICO', 2)
('ESCOLA DE TEMPO INTEGRAL PROFESSORA RITA ANDRADE SANTOS', 2)
('ESCOLA DE TEMPO INTEGRAL PROFESSOR WALDERES LIMA DE BRITO', 2)
('ESCOLA DE TEMPO INTEGRAL SENHOR DOMINGOS DA CRUZ MACHADO', 2)
('ESCOLA DE TEMPO INTEGRAL STEFANO TALENTI', 2)
('ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E EDUCACAO INFANTIL LTDA', 2)
('ESCOLA DINAMICA DE ENSINO FUNDAMENTAL E MEDIO DE ITURAMAMG', 2)
('ESCOLA DINAMICA INFANTIL', 2)
('ESCOLA DJALMA BESSA', 2)
('ESCOLA DOCE MEL', 2)
('ESCOLA DO INSTITUTO DE CEGOS DO BRASIL CENTRAL', 2)
('ESCOLA DOIS DE JULHO I', 2)
('ESCOLA DOM AVELAR BRANDAO VILELLA', 2)
('ESCOLA DOM BOSCO KIDS', 2)
('ESCOLA DOMESTICA DE NATAL', 2)
('ESCOLA DOM FERNANDO', 2)
('ESCOLA DOM HELDER CAMARA', 2)
('ESCOLA DOMINGAS ALVES DE OLIVEIRA', 2)
('ESCOLA DOMINGOS DE ALBUQUERQUE', 2)
('ESCOLA DOMINGOS SAVIO', 2)
('ESCOLA DOM MALAN', 2)
('ESCOLA DOM MARCOLINO DANTAS', 2)
('ESCOLA DO SABER', 2)
('ESCOLA DO SESI TRES LAGOAS', 2)
('ESCOLA DO SITIO CRIANCA FELIZ', 2)
('ESCOLA DOS MENINOS DE JESUS', 2)
('ESCOLA DOS SAGRADOS CORACOES', 2)
('ESCOLA D PEDRO I', 2)
('ESCOLA D PEDRO II', 2)
('ESCOLA DR FRANCISCO DE ALENCAR LIMA', 2)
('ESCOLA DR JOAO FERREIRA LIMA', 2)
('ESCOLA DR LOURIVAL GONCALVES NEVES', 2)
('ESCOLA DUNGA DE ENSINO ESPECIAL', 2)
('ESCOLA E BERCARIO CRESCER', 2)
('ESCOLA ECOLOGICA ALICE JORGE DA SILVA', 2)
('ESCOLA ECOLOGICA BOM JESUS DA ALDEIA EIEF', 2)
('ESCOLA EDIVALDO MACHADO BOAVENTURA', 2)
('ESCOLA EDUCANDARIO BATISTA', 2)
('ESCOLA EDUCANDO PARA O FUTURO', 2)
('ESCOLA EDUCAR LTDA', 2)
('ESCOLA EDUCAR PARA VIDA', 2)
('ESCOLA EGIDIO PINHEIRO', 2)
('ESCOLA E HOTELZINHO MUNDO DA ALEGRIA', 2)
('ESCOLA E HOTELZINHO PEDACINHO DO CEU', 2)
('ESCOLA ELISABETTA RENZI', 2)
('ESCOLA ELSHADAI', 2)
('ESCOLA EMILIA FERREIRO', 2)
('ESCOLA EM TEMPO INTEGRAL DR AMARO DE LYRA E CESAR', 2)
('ESCOLA EM TEMPO INTEGRAL MARIA EMILIA VASCONCELOS', 2)
('ESCOLA ENCANTO DE CRIANCA', 2)
('ESCOLA ENSINO BASICO TEMPO INTEGRAL UBIRATAN DINIZ AGUIAR', 2)
('ESCOLA EP DE BARRA LTDA ME', 2)
('ESCOLA ERUNDINA NEGREIROS DE ARAUJO', 2)
('ESCOLA ESCOLASSA ALMEIDA DE JESUS', 2)
('ESCOLA ESCOLINHA TIA LUCIA ENSINO FUNDAMENTAL- ANOS INICIAIS', 2)
('ESCOLA ESPACO CRIANCA', 2)
('ESCOLA ESPACO CRIATIVO', 2)
('ESCOLA ESPACO CRIATIVO PENIEL', 2)
('ESCOLA ESPACO DA CRIANCA', 2)
('ESCOLA ESPACO DESENVOLVER', 2)
('ESCOLA ESPACO DO SABER', 2)
('ESCOLA ESPECIAL BEM-ME-QUER', 2)
('ESCOLA ESPECIAL COLIBRI', 2)
('ESCOLA ESPECIAL DA ESPERANCA - APAE', 2)
('ESCOLA ESPECIAL DE 1 º GRAU MUNDO ENCANTADO DA APAE', 2)
('ESCOLA ESPECIAL DE NOVO HAMBURGO', 2)
('ESCOLA ESPECIAL ESTRELA DA ESPERANCA', 2)
('ESCOLA ESPECIAL FAVO DE MEL - APAE', 2)
('ESCOLA ESPECIAL FLOR AMARELA - APAE', 2)
('ESCOLA ESPECIAL FRANCISCO FERREIRA BATISTA KIKO', 2)
('ESCOLA ESPECIAL FREI GUMARU - APAE', 2)
('ESCOLA ESPECIAL HUGO MIGUEL SULZBACH', 2)
('ESCOLA ESPECIALIZADA MUNDO FELIZ', 2)
('ESCOLA ESPECIALIZADA RAIO DE LUZ', 2)
('ESCOLA ESPECIALIZADA SAO JOSE', 2)
('ESCOLA ESPECIAL LAGOA DA CONFUSAO', 2)
('ESCOLA ESPECIAL LUZ E VIDA - APAE', 2)
('ESCOLA ESPECIAL MUNDO ENCANTADO', 2)
('ESCOLA ESPECIAL NOVA FLOR', 2)
('ESCOLA ESPECIAL PADRE PAULO RUTTEN', 2)
('ESCOLA ESPECIAL RAIO DE SOL', 2)
